Epoch,Train Loss,Val Loss
163,0.6448028683662415,0.7515460848808289
164,0.6582031846046448,0.751521110534668
165,0.6277866959571838,0.7499599456787109
166,0.6411061882972717,0.747022807598114
167,0.6314836740493774,0.746246337890625
168,0.6405524611473083,0.7464135885238647
169,0.6657822728157043,0.7526611089706421
170,0.6317311525344849,0.755866527557373
171,0.6592975854873657,0.7606357932090759
172,0.615223228931427,0.7617117166519165
173,0.6478589773178101,0.7559618949890137
174,0.6431112289428711,0.7484194040298462
175,0.6344398260116577,0.7419761419296265
176,0.6384981870651245,0.7395862340927124
177,0.630656898021698,0.7394981384277344
178,0.6307566165924072,0.738681972026825
179,0.6193290948867798,0.7382866740226746
180,0.6092387437820435,0.738686740398407
181,0.6092625856399536,0.7382642030715942
182,0.6209154725074768,0.7344042062759399
183,0.6244716644287109,0.7346611022949219
184,0.6264861822128296,0.7361428737640381
185,0.6253010630607605,0.7387100458145142
186,0.6223422288894653,0.7410300970077515
187,0.5943511724472046,0.7416971921920776
188,0.6225512623786926,0.7384512424468994
189,0.5993863940238953,0.7348505854606628
190,0.6097986102104187,0.7293217182159424
191,0.5874037146568298,0.7295443415641785
192,0.6097095608711243,0.7353574633598328
193,0.6042784452438354,0.7485430240631104
194,0.5943032503128052,0.7512938380241394
195,0.6179340481758118,0.7410489320755005
196,0.6062819957733154,0.7393438816070557
197,0.5963339805603027,0.7395626306533813
198,0.599591851234436,0.7390543222427368
199,0.6083372235298157,0.7340490818023682
200,0.5873618721961975,0.7296819686889648
