Epoch,Train Loss,Val Loss
80,0.7260653972625732,0.7943493723869324
81,0.7189329266548157,0.7950263023376465
82,0.7130164504051208,0.7929791212081909
83,0.7219939231872559,0.793012797832489
84,0.7408937811851501,0.794231116771698
85,0.7265803217887878,0.7985162734985352
86,0.7201961874961853,0.7911908030509949
87,0.7108054161071777,0.7869314551353455
88,0.7152009606361389,0.7844468951225281
89,0.725740909576416,0.7836747169494629
90,0.6888353824615479,0.7820362448692322
91,0.7301258444786072,0.7801827192306519
92,0.7008291482925415,0.7782906293869019
93,0.7253798246383667,0.7771698832511902
94,0.6991640329360962,0.7751592993736267
95,0.7185757756233215,0.7741719484329224
96,0.7194297313690186,0.7739429473876953
97,0.687514066696167,0.7737789154052734
98,0.7088197469711304,0.7749428749084473
99,0.6955127120018005,0.7745761871337891
100,0.7108794450759888,0.7736966013908386
101,0.6972490549087524,0.7724950313568115
102,0.7029871940612793,0.771809458732605
103,0.7040335536003113,0.7722287178039551
104,0.7077463865280151,0.7720746397972107
105,0.7104147672653198,0.7723159790039062
106,0.7359246611595154,0.7771195769309998
107,0.6779312491416931,0.7776955962181091
108,0.7122461199760437,0.7762899398803711
109,0.6845620274543762,0.7765140533447266
110,0.7115384340286255,0.7780448794364929
111,0.7064428925514221,0.7779536247253418
112,0.6983231902122498,0.7793811559677124
113,0.6880903244018555,0.7767317295074463
114,0.7064551711082458,0.7729133367538452
115,0.6979435086250305,0.7717093229293823
116,0.6799042820930481,0.7735297083854675
117,0.6620379686355591,0.778336226940155
118,0.7066395878791809,0.7760982513427734
119,0.6904615759849548,0.773908793926239
120,0.6851545572280884,0.7724740505218506
121,0.6942533254623413,0.7684179544448853
122,0.6879025101661682,0.7665877342224121
123,0.6855055093765259,0.7656804919242859
124,0.6881463527679443,0.7664512395858765
125,0.675480306148529,0.7668744921684265
126,0.6622313857078552,0.7659904956817627
127,0.699418306350708,0.7667862176895142
128,0.6932492256164551,0.7697339057922363
129,0.6720606088638306,0.7700848579406738
130,0.6784288883209229,0.7680162787437439
131,0.6730818152427673,0.7664288282394409
132,0.6712841391563416,0.7633150815963745
133,0.6707953810691833,0.760137677192688
134,0.6694869995117188,0.7632846832275391
135,0.6886752843856812,0.7627489566802979
136,0.6887209415435791,0.7618436813354492
137,0.6546235084533691,0.7590699195861816
138,0.6725509762763977,0.757705569267273
139,0.6826525926589966,0.7582535147666931
140,0.6553018689155579,0.7630420923233032
141,0.6818307042121887,0.7682569026947021
142,0.6706056594848633,0.7687234282493591
143,0.673405647277832,0.7669104337692261
144,0.6572654247283936,0.7633641958236694
145,0.6640852093696594,0.7615233659744263
146,0.6706895232200623,0.7594439387321472
147,0.693196177482605,0.7588929533958435
148,0.6587387919425964,0.7582650184631348
149,0.6615719199180603,0.7579058408737183
150,0.6679278612136841,0.7563571333885193
151,0.6595328450202942,0.7540339231491089
152,0.6596341729164124,0.7538706660270691
153,0.6701317429542542,0.755150318145752
154,0.6716980934143066,0.7569980621337891
155,0.6695700883865356,0.7578996419906616
156,0.6631923913955688,0.7571707963943481
157,0.6670330166816711,0.7552708983421326
158,0.6438095569610596,0.7533430457115173
159,0.6467127203941345,0.752208411693573
160,0.6975113153457642,0.7534857988357544
161,0.6616050601005554,0.7517619132995605
162,0.6333003044128418,0.7489328384399414
163,0.6861553192138672,0.7490512728691101
164,0.6782958507537842,0.7503449320793152
165,0.6581104397773743,0.7523266077041626
166,0.6403357982635498,0.7514070868492126
167,0.6346325278282166,0.7478148937225342
168,0.6244507431983948,0.744903564453125
169,0.6553420424461365,0.7441849112510681
170,0.657349169254303,0.7461762428283691
171,0.6379393935203552,0.7481656074523926
172,0.6593442559242249,0.7480316162109375
173,0.6481920480728149,0.7470902800559998
174,0.6496784090995789,0.7459380030632019
175,0.6321382522583008,0.7451194524765015
176,0.650999128818512,0.7440143823623657
177,0.6300891041755676,0.7428953647613525
178,0.6308562159538269,0.7421364784240723
179,0.6506105065345764,0.7421524524688721
180,0.643125593662262,0.7408899068832397
181,0.63604336977005,0.7384647130966187
182,0.6323437690734863,0.7374853491783142
183,0.6416166424751282,0.7395517826080322
184,0.6350653171539307,0.7410001754760742
185,0.6234151124954224,0.7409019470214844
186,0.653082013130188,0.7402018308639526
187,0.6362257599830627,0.7400145530700684
188,0.6268386840820312,0.7395491600036621
189,0.6260762214660645,0.7385585308074951
190,0.6462951898574829,0.7382926940917969
191,0.6157734990119934,0.7382292151451111
192,0.6410377025604248,0.738527774810791
193,0.6118594408035278,0.7389227151870728
194,0.6099613308906555,0.7399222254753113
195,0.6169511079788208,0.7406755685806274
196,0.6601632237434387,0.7418248653411865
197,0.6009373664855957,0.7401876449584961
198,0.6354108452796936,0.7395190000534058
199,0.623778223991394,0.7393851280212402
200,0.5993786454200745,0.7397403717041016
